You Give Love a Bad Name,zPop-Rock-Anthology.pdf,1086,5
You Light Up My Life,zPop-Rock-Anthology.pdf,1091,4
You Make Me Feel like Dancing,zPop-Rock-Anthology.pdf,1095,3
You Needed Me,zPop-Rock-Anthology.pdf,1098,4
You Oughta Know,zPop-Rock-Anthology.pdf,1102,5
You Sang To Me,zPop-Rock-Anthology.pdf,1107,11
You're Only Lonely,zPop-Rock-Anthology.pdf,1131,5
You're Song,zPop-Rock-Anthology.pdf,1125,6
You're Still the One,zPop-Rock-Anthology.pdf,1136,4
You're the One I Want,zPop-Rock-Anthology.pdf,1140,4
You've Got a Friend,zPop-Rock-Anthology.pdf,1144,6
Your Mama Don't Dance,zPop-Rock-Anthology.pdf,1118,7
